Region,Departement,COM_ARRT_VILLE,COMMUNE,QUARTIER_VILLAGE_HAMEAU,CONCESSION,MENAGE,HOMMES,FEMMES,POPULATION
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","NDOUR BAITANGO",18,36,95,101,196
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","NDOUR 1",44,70,229,229,458
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","NDOUR 2 (TELLERE)",68,99,394,415,809
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","H1 MIDIO",8,11,39,39,78
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","NDOUR KOFIA",11,14,62,66,128
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","NDOUR ROBO",33,79,216,221,437
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR",NGONAKE,55,73,323,249,572
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","H1 NGONAKE",11,18,68,50,118
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","H2 NGONAKE",25,28,149,132,281
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","RINGAYE MAURES",11,15,53,48,101
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","H1 KEUR ALY DEMBEL SOW",6,6,17,22,39
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","H1 RINGAYE MAURE",40,59,207,198,405
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","SAM KEBE",28,60,211,193,404
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","TEGUELE DIOP",1,1,3,3,6
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","TEUDE BITTY (SINTHIOU KEUR LAMINE)",86,90,384,481,865
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR",THIAPEDJI,48,100,401,334,735
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","THIAT NGOL KADIE",43,87,323,309,632
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","WENDOU NAMAREL 1",9,28,80,72,152
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","WENDOU NAMAREL 2",3,10,32,34,66
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","YOUGOU FALLY",6,8,17,26,43
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","BALANDE  PEULH",19,34,153,151,304
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","BOGAL SENE",4,5,25,18,43
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","KEUR SAMBA TICKO SY",20,28,213,202,415
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","MOURO ALLE",1,1,13,10,23
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","NDIAYENE THIAPEDIA",22,36,149,155,304
LOUGA,LOUGA,"KEUR MOMAR SARR","KEUR MOMAR SARR","NDOUR MAYELDE",15,18,71,84,155
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","BELEL KELY 1",18,22,80,88,168
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","BELEL KELY 2",6,6,14,15,29
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","BOKI ILLO",15,17,70,72,142
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H1 BAODE BALLE DIO",14,18,36,64,100
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","BOUDI SAKHO",124,170,852,1120,1972
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","BOUDI THIECKENE",30,33,89,174,263
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H2 KEUR PLI",5,5,43,38,81
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","BOYO 1",71,77,366,498,864
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","BOYO 2",72,92,400,565,965
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H3 NDIOBENE",17,17,67,124,191
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL",DABAL,12,12,42,58,100
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","DAROU NOUROU KODIELE",20,21,114,105,219
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","DAROU SALAM NDIACK",35,45,257,278,535
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","DEPAL GUEYE",8,20,75,89,164
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H1 DEPAL GUEYE",5,5,20,29,49
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H2 NGUEYEN PEULH",3,4,13,21,34
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","DEPAL MBAYE",21,24,135,136,271
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","DIATMEL (KEUR NGATA)",26,32,174,246,420
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","DIATMEL MIDERE",18,32,91,92,183
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL",DIAWENE,10,11,50,48,98
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","GADE DIATMEL",6,6,17,16,33
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","GADE GARANGUEL",7,15,45,47,92
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","GADE MAKA SECK",24,32,188,196,384
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","GARANGUEL DEMBA",15,21,68,78,146
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","GARANGUEL OUOLOF",30,32,118,149,267
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","GARANGUEL PEULH",9,10,37,46,83
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","GATY PAKHA",11,13,60,64,124
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","GOUYE MBEUTH",238,253,890,1259,2149
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H1 KEUR GADIO",21,24,91,99,190
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H2 KEUR MBAYE FALL",12,12,60,41,101
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","GUIYAL GOTY",28,39,160,115,275
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","KANTEYENE MANDACK",23,27,97,165,262
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","KEUR ALLE DIAW",38,42,185,277,462
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","KEUR BALLA SEYE",81,106,372,636,1008
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H2 NDIAYENE",12,12,74,74,148
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H4 KEUR DAME",20,20,95,115,210
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H5 GADE PETHIADJI",7,7,36,43,79
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","KEUR GORA FANIANG",9,9,73,82,155
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","KEUR MADIALE 1",50,55,282,260,542
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","KEUR MADIALE 2",5,8,30,40,70
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","KEUR MBALLO NDIAYE",32,35,163,229,392
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","KEUR MEDOUNE MBAYE",30,34,134,162,296
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","KEUR MODY MBAYE",25,27,175,155,330
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","KEUR MOR BEYE",2,2,28,35,63
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","KEUR NDIOUGA SARR",15,15,85,64,149
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H1 NGADIALAME KEUR NDIOGOU",5,8,30,36,66
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","KEUR SAMBA",25,27,98,175,273
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","LOBOUDOU NDIAYE 2",11,13,40,48,88
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","LOTTE WOLOF",5,5,31,36,67
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","LOUGUERE WANDE",17,29,91,94,185
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H2 KEUR NIANGANE",9,9,53,51,104
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","LOUGUI TALLY PEULH",5,11,41,41,82
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","LOUMBI ARDO",10,15,40,56,96
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","LOUMBOL MBATHIE",60,62,250,325,575
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H1 KEUR ABDOU DIENG",1,1,4,4,8
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL",MBELOGNE,102,131,642,777,1419
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","MBELOGNE DIOP",64,76,352,442,794
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","MEDINA BALANDE PEULH",9,9,46,42,88
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","NAIDE 1",7,7,18,11,29
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","NAIDE 2",3,5,9,17,26
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL",NAYOBE,291,308,1405,1685,3090
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H1 KEUR MA NDIOUR",13,15,90,113,203
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","NDADARLO GAYE",43,48,237,378,615
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","NGADIALAME 1",40,41,182,311,493
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H1 KORLEL",12,25,82,97,179
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","NGADIALAME KEUR MAYORO",47,50,197,304,501
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","NGUER MALAL 1",42,49,170,183,353
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H1 NDIA",10,13,32,50,82
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL",NGUEYENE,15,15,92,143,235
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H1 KEUR MANDIAKHASS",9,11,39,65,104
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","ODABE BADIENCOBE",22,37,138,108,246
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","PATHE POULO 1",25,35,179,184,363
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","PETHIADJI 1",40,47,181,337,518
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","PETHIADJI 2",33,36,143,252,395
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","THIAT NGOL",17,25,114,143,257
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H2 MBELOGNE MOUTHITEDE",9,11,25,35,60
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","THIOUMADE 1",51,57,314,357,671
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","THIOUMADE 2",31,44,211,190,401
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","WENDOU FANDOU",35,47,183,177,360
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H1 LOUGUY TALLY PEULH",4,4,8,8,16
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","YARI DAKHAR",63,87,437,504,941
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","YERAL FALL",77,82,360,421,781
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H1 NGADIALAME PEULH",3,6,23,27,50
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H2 GARANGUEL PEULH 1",1,2,3,8,11
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","YERAL SOW",60,60,273,377,650
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H1 YERAL SEYE",12,16,68,85,153
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","YERAL THIAM",120,128,649,759,1408
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL",YORTE,5,10,21,32,53
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","BALANDE KEUR SECK",12,13,66,68,134
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","BOSS LABAL",32,49,173,178,351
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","GARANGUEL 2",7,7,31,38,69
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","LOTHE DEMBA THIAPATO",13,19,51,41,92
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","H1 LOTHE L'ISLAM",4,12,21,19,40
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","LOUMBOUL DIASSARNABE",9,12,66,40,106
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","MAKA SECK",2,2,8,9,17
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","NGADIALAME 2",16,30,158,172,330
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","NGADIALAME 3",9,11,39,70,109
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","NGUER MALAL 2",61,67,387,389,776
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL","PATHE POULO 2",13,13,102,91,193
LOUGA,LOUGA,"KEUR MOMAR SARR","NGUER MALAL",SAMBAR,3,9,48,35,83
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"ALSEGOU (KEUR MASSAMBA DIAGNE)",7,13,36,38,74
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"BAODE DOUDAL BISSENABE",18,22,106,88,194
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"BAODE DOUDAL DIOUWONABE",22,36,93,127,220
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"BAODE GOBEL NOODY",21,49,172,179,351
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"BELEL BOKI MENDIELY",14,31,104,106,210
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"BELEL KELLY NDOURNABE",18,35,91,112,203
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"BELLY GAOUDE",24,72,201,200,401
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"BELLY GAWDY CHERIF",22,40,129,127,256
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"BELLY GAWDY 2",49,71,231,217,448
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"BIGUENE 1",4,4,20,35,55
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"BIGUENE 2 (BELEL AYA)",30,50,149,147,296
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"BOKINEDO (SYER 1)",28,40,208,169,377
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"H1 KEUR NDIANE",13,23,62,69,131
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"H1 NOODY YALALBE",5,9,28,22,50
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"FOSS 1",82,98,621,583,1204
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"GADE BOKINEDO",11,12,48,45,93
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"H2 GADE THIEL",6,7,28,30,58
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"GADE TAGANIDE",58,99,325,337,662
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,GUIDICK,45,50,265,189,454
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"H1 KEUR MODY SOW",8,26,97,113,210
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"KEUR NDARY",14,36,85,67,152
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,KOUNDOUNGUE,36,63,154,170,324
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,MALATACK,64,74,420,333,753
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"MBANAR KEUR NDIOUGA",8,9,28,27,55
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"MBANAR KEUR YORO DADO",6,8,17,26,43
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"MBAR TOUBAB",11,47,81,73,154
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"MBELOGNE BOULBE",31,115,249,237,486
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"MBELOGNE LAW NIANDE",24,81,145,151,296
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"H1 MBAR TOUBAB FORAGE",19,42,124,109,233
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"MBELOGNE YERO",28,37,115,149,264
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"MBOKY NDIYAME",13,17,58,61,119
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"MOUTHIE TENGAL 1",21,72,182,190,372
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"NDIAYENE DAKHAR ( KEUR ALI DINGUERE)",26,88,266,253,519
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"H2 MOUTHIE TENGAL 2",9,30,81,67,148
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,NDIOYONE,28,70,216,222,438
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,NOODY,22,37,119,131,250
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"SYER 3",61,70,408,294,702
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"H2 KEUR SIDY GALLO SOW",22,33,97,113,210
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"TAGAR (BELIMARO)",39,142,272,300,572
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"THIOYE BELAL",33,47,119,145,264
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"WENDOU DELBY",24,54,164,163,327
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,DIELALLY,52,85,218,226,444
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"H1 DIELAY",2,4,14,10,24
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"H2 BELEL GAOUDY",8,12,26,34,60
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"GADE DIEDIOUBA",10,31,45,62,107
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,LAWASSE,30,79,191,193,384
LOUGA,LOUGA,"KEUR MOMAR SARR",SYER,"NDIELEFOUL (LALODIE)",24,60,97,99,196
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","BEUL GUEYE",65,71,446,418,864
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","BIDIAM GUEYE 1",15,20,94,100,194
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","BIDIAM GUEYE 2",9,9,46,55,101
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","BIDIAM MBOUP",8,9,46,50,96
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","BIDIAM PEULH",6,8,40,39,79
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","BOUSSOURA LO",38,44,292,284,576
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","H1 BOUSSOURA PEULH",4,6,25,24,49
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","H2 MOULAYE IDRISSE",2,2,6,1,7
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","DARA ARAMINE",5,5,34,25,59
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","DARA DIAKHOUR",91,94,569,573,1142
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","KALASSANE NDIAYE",22,29,245,192,437
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","H1 KALASSANE PEULH",8,9,57,50,107
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","KAOTARA PEULH",5,12,63,65,128
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","KELLE GUEYE 1",31,37,170,179,349
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","KELLE GUEYE 2",27,27,168,188,356
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","KELLE NDIAYE",37,40,205,233,438
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","H1 KEUR OUSMANE SOW",3,6,24,27,51
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","H1 NDOUCOUMANE",23,24,98,115,213
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","KEUR BOUMI NDIAYE",35,37,290,282,572
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","KEUR DEMBA FALL",15,21,118,113,231
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","KEUR GOUMBA FALL",10,11,98,86,184
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","KEUR MBALLO NDIAYE",38,55,297,322,619
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","KEUR MOR BRAMA (KEUR DIADJA)",10,13,111,113,224
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","MBOUT FALL (MBOUT MAHANTA)",5,6,24,28,52
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","MBOUT KA (THIONE)",27,29,157,150,307
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","MBOUT SOW (MBOUT MOUSSA)",34,43,270,259,529
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","NDAME GOTTE",51,56,350,340,690
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","H1 DAROU",15,15,76,84,160
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","H2 PEULGA",16,17,99,81,180
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","NDAME KEUR GUIRY",57,57,206,375,581
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","H1 KEUR DJIBY SOW",4,7,23,33,56
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","H2 KEUR MODOU NIASS (RADIO)",8,8,51,64,115
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","NDANGOUR NDIAYE",28,30,270,260,530
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","NDIARY BA",19,19,103,109,212
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","NDIARY DIOP",10,12,104,92,196
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","NDIARY GUEYE",11,14,107,98,205
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","NDIOBENE KHAT",3,3,13,16,29
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","H1 BAÏTY GUEYE",59,62,235,247,482
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","NGANA KELLE",32,35,204,238,442
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","NGANA SALL",82,89,516,512,1028
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","NGUEUNE GUEYE",6,6,39,31,70
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","NGUEUNE MBENGUE",3,4,35,34,69
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","NGUEYENE 1 (NGUEYENE OUOLOF)",18,20,111,136,247
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","NGUEYENE PEULH",4,4,30,28,58
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","SAME GUEYE",11,13,60,59,119
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","SANTHIOU DIARAF",13,17,88,79,167
LOUGA,LOUGA,MBEDIENE,"KELE GUEYE","TAIBA SEYE WOLOF",9,16,90,59,149
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"BEURI DIAM CISSE",49,72,332,308,640
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"BEURI DIAM PEULH",3,3,17,15,32
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"DAROU NDIAYE NDIAMBOUR",13,20,73,117,190
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"H1 NDIARE KEUR SALY",4,4,23,35,58
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"DEYE SEUMB",27,36,172,151,323
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"DIADJI NDIAYE",13,13,110,106,216
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"DIAPATE FALL",1,1,7,10,17
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NDIAPATE MBAYE",8,11,42,56,98
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"DIOKOUL DIENG",15,19,133,97,230
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"H1 NGUEYE",4,4,16,19,35
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"DIOKOUL PEULH",3,3,12,14,26
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"FASS NDIAYE",3,6,30,23,53
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"GATY NDIAYE",4,5,22,23,45
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"KADIAR GAYE",7,7,33,37,70
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"KALLA MBENGUE",6,7,26,24,50
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"KANENE 2",7,9,44,47,91
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"KANENE NDIEKINANE 1",3,4,16,19,35
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"KEUR BOUMY PEULH (NGUENTE PEULH)",2,7,27,21,48
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"KEUR MATAR NDIAYE CISSE",3,6,29,31,60
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"KEUR MODOU NDAO",11,11,58,54,112
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"KEUR MOR ABDOU SEYE",29,35,525,188,713
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"KEUR NDIAYE BALLE",15,17,78,70,148
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"KEUR SACOKI",22,49,232,206,438
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"KEUR SOULEYE LO",34,35,116,199,315
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"KHANDA NDIOBENE",8,15,65,65,130
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"KHANDA PEULH THIERNO",12,18,55,64,119
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"KHANDA TALLENE",4,4,17,12,29
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"KHANDA THIECKENE",3,3,12,7,19
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"KHANDA THIEYENE",1,1,15,17,32
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"LEGUETE BAO",10,11,39,38,77
